    "Time",    "Rainfall",     "Outflow",     "Outflow",   "Total Sed","     0.200mm","     0.300mm","     0.030mm","     0.010mm","     0.002mm"
     20.80,      119.9998,      90.92995,     0.0012629,     0.0052607,     0.0032769,     0.0012257,     0.0005003,     0.0001857,     0.0000721
     20.90,      119.9976,      90.99474,     0.0012638,     0.0052630,     0.0032783,     0.0012263,     0.0005005,     0.0001858,     0.0000721
     21.00,      119.9998,      91.05898,     0.0012647,     0.0052652,     0.0032797,     0.0012268,     0.0005007,     0.0001859,     0.0000721
     21.10,      120.0020,      91.12271,     0.0012656,     0.0052674,     0.0032811,     0.0012273,     0.0005009,     0.0001859,     0.0000722
     21.20,      119.9998,      91.18589,     0.0012665,     0.0052696,     0.0032825,     0.0012278,     0.0005011,     0.0001860,     0.0000722
     21.30,      119.9998,      91.24854,     0.0012673,     0.0052718,     0.0032838,     0.0012283,     0.0005014,     0.0001861,     0.0000722
     21.40,      119.9998,      91.31068,     0.0012682,     0.0052740,     0.0032852,     0.0012288,     0.0005016,     0.0001862,     0.0000723
     21.50,      119.9998,      91.37231,     0.0012690,     0.0052762,     0.0032865,     0.0012293,     0.0005018,     0.0001862,     0.0000723
     21.60,      120.0020,      91.43343,     0.0012699,     0.0052783,     0.0032879,     0.0012298,     0.0005020,     0.0001863,     0.0000723
     21.70,      119.9976,      91.49406,     0.0012707,     0.0052804,     0.0032892,     0.0012303,     0.0005022,     0.0001864,     0.0000723
     21.80,      119.9998,      91.55419,     0.0012716,     0.0052825,     0.0032905,     0.0012308,     0.0005024,     0.0001865,     0.0000724
     21.90,      119.9998,      91.61384,     0.0012724,     0.0052846,     0.0032918,     0.0012313,     0.0005026,     0.0001865,     0.0000724
     22.00,      120.0020,      91.67302,     0.0012732,     0.0052867,     0.0032931,     0.0012318,     0.0005028,     0.0001866,     0.0000724
     22.10,      119.9998,      91.73171,     0.0012740,     0.0052887,     0.0032943,     0.0012323,     0.0005030,     0.0001867,     0.0000725
     22.20,      119.9998,      91.78996,     0.0012748,     0.0052908,     0.0032956,     0.0012327,     0.0005032,     0.0001868,     0.0000725
     22.30,      119.9998,      91.84774,     0.0012756,     0.0052928,     0.0032969,     0.0012332,     0.0005033,     0.0001868,     0.0000725
     22.40,      119.9998,      91.90504,     0.0012764,     0.0052948,     0.0032981,     0.0012337,     0.0005035,     0.0001869,     0.0000725
     22.50,      119.9998,      91.96194,     0.0012772,     0.0052968,     0.0032994,     0.0012341,     0.0005037,     0.0001870,     0.0000726
     22.60,      119.9998,      92.01837,     0.0012780,     0.0052987,     0.0033006,     0.0012346,     0.0005039,     0.0001870,     0.0000726
     22.70,      119.9998,      92.07438,     0.0012788,     0.0053007,     0.0033018,     0.0012351,     0.0005041,     0.0001871,     0.0000726
     22.80,      119.9998,      92.12995,     0.0012796,     0.0053026,     0.0033030,     0.0012355,     0.0005043,     0.0001872,     0.0000726
     22.90,      119.9998,      92.18510,     0.0012803,     0.0053046,     0.0033042,     0.0012360,     0.0005045,     0.0001873,     0.0000727
     23.00,      120.0020,      92.23983,     0.0012811,     0.0053065,     0.0033054,     0.0012364,     0.0005046,     0.0001873,     0.0000727
     23.10,      119.9998,      92.29415,     0.0012818,     0.0053084,     0.0033066,     0.0012368,     0.0005048,     0.0001874,     0.0000727
     23.20,      119.9998,      92.34806,     0.0012826,     0.0053102,     0.0033077,     0.0012373,     0.0005050,     0.0001875,     0.0000728
     23.30,      119.9998,      92.40156,     0.0012833,     0.0053121,     0.0033089,     0.0012377,     0.0005052,     0.0001875,     0.0000728
     23.40,      119.9998,      92.45465,     0.0012841,     0.0053140,     0.0033101,     0.0012382,     0.0005054,     0.0001876,     0.0000728
     23.50,      119.9998,      92.50735,     0.0012848,     0.0053158,     0.0033112,     0.0012386,     0.0005055,     0.0001876,     0.0000728
     23.60,      119.9998,      92.55965,     0.0012855,     0.0053176,     0.0033123,     0.0012390,     0.0005057,     0.0001877,     0.0000729
     23.70,      119.9998,      92.61158,     0.0012863,     0.0053194,     0.0033135,     0.0012394,     0.0005059,     0.0001878,     0.0000729
     23.80,      119.9998,      92.66314,     0.0012870,     0.0053212,     0.0033146,     0.0012398,     0.0005060,     0.0001878,     0.0000729
     23.90,      119.9998,      92.71432,     0.0012877,     0.0053230,     0.0033157,     0.0012403,     0.0005062,     0.0001879,     0.0000729
     24.00,      119.9998,      92.76512,     0.0012884,     0.0053248,     0.0033168,     0.0012407,     0.0005064,     0.0001880,     0.0000729
     24.10,      120.0020,      92.81556,     0.0012891,     0.0053265,     0.0033179,     0.0012411,     0.0005066,     0.0001880,     0.0000730
     24.20,      119.9976,      92.86564,     0.0012898,     0.0053283,     0.0033190,     0.0012415,     0.0005067,     0.0001881,     0.0000730
     24.30,      120.0020,      92.91535,     0.0012905,     0.0053300,     0.0033201,     0.0012419,     0.0005069,     0.0001881,     0.0000730
     24.40,      119.9998,      92.96471,     0.0012912,     0.0053317,     0.0033211,     0.0012423,     0.0005070,     0.0001882,     0.0000730
     24.50,      120.0020,      93.01372,     0.0012918,     0.0053334,     0.0033222,     0.0012427,     0.0005072,     0.0001883,     0.0000731
     24.60,      119.9976,      93.06238,     0.0012925,     0.0053351,     0.0033233,     0.0012431,     0.0005074,     0.0001883,     0.0000731
     24.70,      119.9976,      93.11069,     0.0012932,     0.0053368,     0.0033243,     0.0012435,     0.0005075,     0.0001884,     0.0000731
     24.80,      120.0020,      93.15868,     0.0012939,     0.0053385,     0.0033253,     0.0012439,     0.0005077,     0.0001884,     0.0000731
     24.90,      119.9998,      93.20634,     0.0012945,     0.0053401,     0.0033264,     0.0012443,     0.0005078,     0.0001885,     0.0000732
     25.00,      120.0020,      93.25366,     0.0012952,     0.0053418,     0.0033274,     0.0012446,     0.0005080,     0.0001886,     0.0000732
     25.10,      119.9976,      93.30066,     0.0012958,     0.0053434,     0.0033284,     0.0012450,     0.0005082,     0.0001886,     0.0000732
     25.20,      120.0020,      93.34733,     0.0012965,     0.0053451,     0.0033294,     0.0012454,     0.0005083,     0.0001887,     0.0000732
     25.30,      119.9998,      93.39369,     0.0012971,     0.0053467,     0.0033304,     0.0012458,     0.0005085,     0.0001887,     0.0000732
     25.40,      119.9998,      93.43972,     0.0012978,     0.0053483,     0.0033314,     0.0012461,     0.0005086,     0.0001888,     0.0000733
     25.50,      119.9998,      93.48544,     0.0012984,     0.0053499,     0.0033324,     0.0012465,     0.0005088,     0.0001889,     0.0000733
     25.60,      119.9976,      93.53085,     0.0012990,     0.0053514,     0.0033334,     0.0012469,     0.0005089,     0.0001889,     0.0000733
     25.70,      120.0020,      93.57597,     0.0012997,     0.0053530,     0.0033344,     0.0012473,     0.0005091,     0.0001890,     0.0000733
     25.80,      119.9998,      93.62077,     0.0013003,     0.0053546,     0.0033354,     0.0012476,     0.0005092,     0.0001890,     0.0000734
     25.90,      120.0020,      93.66528,     0.0013009,     0.0053561,     0.0033363,     0.0012480,     0.0005094,     0.0001891,     0.0000734
     26.00,      119.9976,      93.70950,     0.0013015,     0.0053577,     0.0033373,     0.0012483,     0.0005095,     0.0001891,     0.0000734
     26.10,      120.0020,      93.75343,     0.0013021,     0.0053592,     0.0033382,     0.0012487,     0.0005097,     0.0001892,     0.0000734
     26.20,      119.9976,      93.79706,     0.0013027,     0.0053607,     0.0033392,     0.0012490,     0.0005098,     0.0001892,     0.0000734
     26.30,      120.0020,      93.84039,     0.0013033,     0.0053622,     0.0033401,     0.0012494,     0.0005099,     0.0001893,     0.0000735
     26.40,      119.9998,      93.88345,     0.0013039,     0.0053637,     0.0033410,     0.0012497,     0.0005101,     0.0001893,     0.0000735
     26.50,      119.9976,      93.92623,     0.0013045,     0.0053652,     0.0033420,     0.0012501,     0.0005102,     0.0001894,     0.0000735
     26.60,      120.0020,      93.96873,     0.0013051,     0.0053667,     0.0033429,     0.0012504,     0.0005104,     0.0001894,     0.0000735
     26.70,      119.9998,      94.01097,     0.0013057,     0.0053681,     0.0033438,     0.0012508,     0.0005105,     0.0001895,     0.0000735
     26.80,      120.0020,      94.05292,     0.0013063,     0.0053696,     0.0033447,     0.0012511,     0.0005106,     0.0001895,     0.0000736
     26.90,      119.9976,      94.09461,     0.0013069,     0.0053710,     0.0033456,     0.0012515,     0.0005108,     0.0001896,     0.0000736
     27.00,      120.0020,      94.13603,     0.0013074,     0.0053725,     0.0033465,     0.0012518,     0.0005109,     0.0001896,     0.0000736
     27.10,      119.9976,      94.17720,     0.0013080,     0.0053739,     0.0033474,     0.0012521,     0.0005111,     0.0001897,     0.0000736
     27.20,      120.0020,      94.21811,     0.0013086,     0.0053753,     0.0033483,     0.0012524,     0.0005112,     0.0001897,     0.0000736
     27.30,      119.9998,      94.25875,     0.0013091,     0.0053767,     0.0033492,     0.0012528,     0.0005113,     0.0001898,     0.0000737
     27.40,      119.9976,      94.29914,     0.0013097,     0.0053781,     0.0033500,     0.0012531,     0.0005115,     0.0001898,     0.0000737
     27.50,      120.0020,      94.33928,     0.0013103,     0.0053795,     0.0033509,     0.0012534,     0.0005116,     0.0001899,     0.0000737
     27.60,      119.9976,      94.37917,     0.0013108,     0.0053809,     0.0033518,     0.0012538,     0.0005117,     0.0001899,     0.0000737
     27.70,      120.0020,      94.41881,     0.0013114,     0.0053823,     0.0033526,     0.0012541,     0.0005119,     0.0001900,     0.0000737
     27.80,      119.9998,      94.45822,     0.0013119,     0.0053837,     0.0033535,     0.0012544,     0.0005120,     0.0001900,     0.0000738
     27.90,      120.0020,      94.49739,     0.0013124,     0.0053850,     0.0033543,     0.0012547,     0.0005121,     0.0001901,     0.0000738
     28.00,      119.9976,      94.53632,     0.0013130,     0.0053864,     0.0033552,     0.0012550,     0.0005122,     0.0001901,     0.0000738
     28.10,      119.9998,      94.57501,     0.0013135,     0.0053877,     0.0033560,     0.0012553,     0.0005124,     0.0001902,     0.0000738
     28.20,      120.0020,      94.61350,     0.0013141,     0.0053890,     0.0033568,     0.0012556,     0.0005125,     0.0001902,     0.0000738
     28.30,      119.9976,      94.65173,     0.0013146,     0.0053904,     0.0033577,     0.0012560,     0.0005126,     0.0001903,     0.0000738
     28.40,      120.0020,      94.68975,     0.0013151,     0.0053917,     0.0033585,     0.0012563,     0.0005127,     0.0001903,     0.0000739
     28.50,      119.9976,      94.72755,     0.0013156,     0.0053930,     0.0033593,     0.0012566,     0.0005129,     0.0001904,     0.0000739
     28.60,      120.0020,      94.76511,     0.0013162,     0.0053943,     0.0033601,     0.0012569,     0.0005130,     0.0001904,     0.0000739
     28.70,      119.9998,      94.80244,     0.0013167,     0.0053956,     0.0033609,     0.0012572,     0.0005131,     0.0001905,     0.0000739
     28.80,      120.0020,      94.83955,     0.0013172,     0.0053969,     0.0033617,     0.0012575,     0.0005132,     0.0001905,     0.0000739
     28.90,      119.9976,      94.87644,     0.0013177,     0.0053982,     0.0033625,     0.0012578,     0.0005134,     0.0001906,     0.0000740
     29.00,      119.9976,      94.91312,     0.0013182,     0.0053994,     0.0033633,     0.0012581,     0.0005135,     0.0001906,     0.0000740
     29.10,      120.0020,      94.94957,     0.0013187,     0.0054007,     0.0033641,     0.0012584,     0.0005136,     0.0001906,     0.0000740
     29.20,      119.9998,      94.98580,     0.0013192,     0.0054019,     0.0033649,     0.0012587,     0.0005137,     0.0001907,     0.0000740
     29.30,      120.0020,      95.02184,     0.0013197,     0.0054032,     0.0033657,     0.0012589,     0.0005138,     0.0001907,     0.0000740
     29.40,      119.9976,      95.05767,     0.0013202,     0.0054044,     0.0033664,     0.0012592,     0.0005140,     0.0001908,     0.0000740
     29.50,      120.0020,      95.09328,     0.0013207,     0.0054057,     0.0033672,     0.0012595,     0.0005141,     0.0001908,     0.0000741
     29.60,      119.9998,      95.12868,     0.0013212,     0.0054069,     0.0033680,     0.0012598,     0.0005142,     0.0001909,     0.0000741
     29.70,      120.0020,      95.16387,     0.0013217,     0.0054081,     0.0033687,     0.0012601,     0.0005143,     0.0001909,     0.0000741
     29.80,      119.9976,      95.19889,     0.0013222,     0.0054093,     0.0033695,     0.0012604,     0.0005144,     0.0001909,     0.0000741
     29.90,      119.9976,      95.23370,     0.0013227,     0.0054105,     0.0033702,     0.0012607,     0.0005145,     0.0001910,     0.0000741
     30.00,      120.0020,      95.26830,     0.0013232,     0.0054117,     0.0033710,     0.0012609,     0.0005147,     0.0001910,     0.0000741
     30.10,      119.9998,      95.30272,     0.0013236,     0.0054129,     0.0033717,     0.0012612,     0.0005148,     0.0001911,     0.0000742
     30.20,      120.0020,      95.33691,     0.0013241,     0.0054141,     0.0033724,     0.0012615,     0.0005149,     0.0001911,     0.0000742
     30.30,      119.9976,      95.37094,     0.0013246,     0.0054153,     0.0033732,     0.0012618,     0.0005150,     0.0001912,     0.0000742
     30.40,      120.0020,      95.40476,     0.0013251,     0.0054165,     0.0033739,     0.0012620,     0.0005151,     0.0001912,     0.0000742
     30.50,      119.9976,      95.43839,     0.0013255,     0.0054176,     0.0033746,     0.0012623,     0.0005152,     0.0001912,     0.0000742
     30.60,      120.0020,      95.47183,     0.0013260,     0.0054188,     0.0033754,     0.0012626,     0.0005153,     0.0001913,     0.0000742
     30.70,      119.9998,      95.50510,     0.0013264,     0.0054199,     0.0033761,     0.0012628,     0.0005154,     0.0001913,     0.0000743
     30.80,      119.9976,      95.53817,     0.0013269,     0.0054211,     0.0033768,     0.0012631,     0.0005155,     0.0001914,     0.0000743
     30.90,      120.0020,      95.57107,     0.0013274,     0.0054222,     0.0033775,     0.0012634,     0.0005157,     0.0001914,     0.0000743
     31.00,      119.9998,      95.60378,     0.0013278,     0.0054233,     0.0033782,     0.0012636,     0.0005158,     0.0001914,     0.0000743
     31.10,      120.0020,      95.63631,     0.0013283,     0.0054245,     0.0033789,     0.0012639,     0.0005159,     0.0001915,     0.0000743
     31.20,      119.9976,      95.66866,     0.0013287,     0.0054256,     0.0033796,     0.0012642,     0.0005160,     0.0001915,     0.0000743
     31.30,      120.0020,      95.70083,     0.0013292,     0.0054267,     0.0033803,     0.0012644,     0.0005161,     0.0001916,     0.0000743
     31.40,      119.9976,      95.73283,     0.0013296,     0.0054278,     0.0033810,     0.0012647,     0.0005162,     0.0001916,     0.0000744
     31.50,      119.9976,      95.76465,     0.0013300,     0.0054289,     0.0033817,     0.0012649,     0.0005163,     0.0001916,     0.0000744
     31.60,      120.0020,      95.79630,     0.0013305,     0.0054300,     0.0033823,     0.0012652,     0.0005164,     0.0001917,     0.0000744
     31.70,      120.0020,      95.82779,     0.0013309,     0.0054311,     0.0033830,     0.0012654,     0.0005165,     0.0001917,     0.0000744
     31.80,      120.0020,      95.85910,     0.0013314,     0.0054322,     0.0033837,     0.0012657,     0.0005166,     0.0001918,     0.0000744
     31.90,      119.9976,      95.89024,     0.0013318,     0.0054332,     0.0033844,     0.0012659,     0.0005167,     0.0001918,     0.0000744
     32.00,      120.0020,      95.92123,     0.0013322,     0.0054343,     0.0033850,     0.0012662,     0.0005168,     0.0001918,     0.0000745
     32.10,      119.9976,      95.95205,     0.0013327,     0.0054354,     0.0033857,     0.0012664,     0.0005169,     0.0001919,     0.0000745
     32.20,      120.0020,      95.98270,     0.0013331,     0.0054364,     0.0033864,     0.0012667,     0.0005170,     0.0001919,     0.0000745
     32.30,      119.9976,      96.01318,     0.0013335,     0.0054375,     0.0033870,     0.0012669,     0.0005171,     0.0001919,     0.0000745
     32.40,      119.9976,      96.04350,     0.0013339,     0.0054385,     0.0033877,     0.0012672,     0.0005172,     0.0001920,     0.0000745
     32.50,      120.0020,      96.07366,     0.0013343,     0.0054396,     0.0033883,     0.0012674,     0.0005173,     0.0001920,     0.0000745
     32.60,      120.0020,      96.10368,     0.0013348,     0.0054406,     0.0033890,     0.0012677,     0.0005174,     0.0001921,     0.0000745
     32.70,      119.9976,      96.13354,     0.0013352,     0.0054417,     0.0033896,     0.0012679,     0.0005175,     0.0001921,     0.0000746
     32.80,      120.0020,      96.16322,     0.0013356,     0.0054427,     0.0033902,     0.0012681,     0.0005176,     0.0001921,     0.0000746
     32.90,      120.0020,      96.19279,     0.0013360,     0.0054437,     0.0033909,     0.0012684,     0.0005177,     0.0001922,     0.0000746
     33.00,      119.9976,      96.22218,     0.0013364,     0.0054447,     0.0033915,     0.0012686,     0.0005178,     0.0001922,     0.0000746
     33.10,      120.0020,      96.25143,     0.0013368,     0.0054457,     0.0033921,     0.0012689,     0.0005179,     0.0001922,     0.0000746
     33.20,      119.9976,      96.28052,     0.0013372,     0.0054467,     0.0033928,     0.0012691,     0.0005180,     0.0001923,     0.0000746
     33.30,      119.9976,      96.30947,     0.0013376,     0.0054477,     0.0033934,     0.0012693,     0.0005181,     0.0001923,     0.0000746
     33.40,      120.0020,      96.33828,     0.0013380,     0.0054487,     0.0033940,     0.0012696,     0.0005182,     0.0001923,     0.0000746
     33.50,      119.9976,      96.36694,     0.0013384,     0.0054497,     0.0033946,     0.0012698,     0.0005183,     0.0001924,     0.0000747
     33.60,      120.0020,      96.39545,     0.0013388,     0.0054507,     0.0033952,     0.0012700,     0.0005184,     0.0001924,     0.0000747
     33.70,      120.0020,      96.42382,     0.0013392,     0.0054517,     0.0033958,     0.0012702,     0.0005185,     0.0001924,     0.0000747
     33.80,      120.0020,      96.45205,     0.0013396,     0.0054527,     0.0033965,     0.0012705,     0.0005185,     0.0001925,     0.0000747
     33.90,      119.9976,      96.48013,     0.0013400,     0.0054536,     0.0033971,     0.0012707,     0.0005186,     0.0001925,     0.0000747
     34.00,      120.0020,      96.50806,     0.0013404,     0.0054546,     0.0033977,     0.0012709,     0.0005187,     0.0001925,     0.0000747
     34.10,      119.9976,      96.53585,     0.0013408,     0.0054555,     0.0033983,     0.0012711,     0.0005188,     0.0001926,     0.0000747
     34.20,      119.9976,      96.56351,     0.0013411,     0.0054565,     0.0033989,     0.0012714,     0.0005189,     0.0001926,     0.0000748
     34.30,      120.0020,      96.59105,     0.0013415,     0.0054574,     0.0033994,     0.0012716,     0.0005190,     0.0001926,     0.0000748
     34.40,      119.9976,      96.61845,     0.0013419,     0.0054584,     0.0034000,     0.0012718,     0.0005191,     0.0001927,     0.0000748
     34.50,      120.0020,      96.64571,     0.0013423,     0.0054593,     0.0034006,     0.0012720,     0.0005192,     0.0001927,     0.0000748
     34.60,      120.0020,      96.67282,     0.0013427,     0.0054603,     0.0034012,     0.0012722,     0.0005193,     0.0001927,     0.0000748
     34.70,      120.0020,      96.69983,     0.0013430,     0.0054612,     0.0034018,     0.0012725,     0.0005194,     0.0001928,     0.0000748
     34.80,      119.9976,      96.72668,     0.0013434,     0.0054621,     0.0034024,     0.0012727,     0.0005194,     0.0001928,     0.0000748
     34.90,      119.9976,      96.75343,     0.0013438,     0.0054630,     0.0034029,     0.0012729,     0.0005195,     0.0001928,     0.0000748
     35.00,      120.0020,      96.78002,     0.0013442,     0.0054640,     0.0034035,     0.0012731,     0.0005196,     0.0001929,     0.0000749
     35.10,      119.9976,      96.80650,     0.0013445,     0.0054649,     0.0034041,     0.0012733,     0.0005197,     0.0001929,     0.0000749
     35.20,      120.0020,      96.83286,     0.0013449,     0.0054658,     0.0034046,     0.0012735,     0.0005198,     0.0001929,     0.0000749
     35.30,      119.9976,      96.85908,     0.0013452,     0.0054667,     0.0034052,     0.0012737,     0.0005199,     0.0001930,     0.0000749
     35.40,      120.0020,      96.88519,     0.0013456,     0.0054676,     0.0034058,     0.0012739,     0.0005200,     0.0001930,     0.0000749
     35.50,      120.0020,      96.91116,     0.0013460,     0.0054685,     0.0034063,     0.0012742,     0.0005201,     0.0001930,     0.0000749
     35.60,      119.9976,      96.93701,     0.0013463,     0.0054694,     0.0034069,     0.0012744,     0.0005201,     0.0001931,     0.0000749
     35.70,      120.0020,      96.96272,     0.0013467,     0.0054703,     0.0034074,     0.0012746,     0.0005202,     0.0001931,     0.0000749
     35.80,      119.9976,      96.98834,     0.0013470,     0.0054711,     0.0034080,     0.0012748,     0.0005203,     0.0001931,     0.0000750
     35.90,      120.0020,      97.01381,     0.0013474,     0.0054720,     0.0034085,     0.0012750,     0.0005204,     0.0001932,     0.0000750
     36.00,      119.9976,      97.03918,     0.0013477,     0.0054729,     0.0034091,     0.0012752,     0.0005205,     0.0001932,     0.0000750
     36.10,      120.0020,      97.06442,     0.0013481,     0.0054738,     0.0034096,     0.0012754,     0.0005206,     0.0001932,     0.0000750
     36.20,      119.9976,      97.08955,     0.0013484,     0.0054746,     0.0034101,     0.0012756,     0.0005206,     0.0001933,     0.0000750
     36.30,      120.0020,      97.11456,     0.0013488,     0.0054755,     0.0034107,     0.0012758,     0.0005207,     0.0001933,     0.0000750
     36.40,      119.9976,      97.13947,     0.0013491,     0.0054764,     0.0034112,     0.0012760,     0.0005208,     0.0001933,     0.0000750
     36.50,      120.0020,      97.16425,     0.0013495,     0.0054772,     0.0034118,     0.0012762,     0.0005209,     0.0001933,     0.0000750
     36.60,      120.0020,      97.18893,     0.0013498,     0.0054781,     0.0034123,     0.0012764,     0.0005210,     0.0001934,     0.0000750
     36.70,      119.9976,      97.21349,     0.0013502,     0.0054789,     0.0034128,     0.0012766,     0.0005210,     0.0001934,     0.0000751
     36.80,      120.0020,      97.23793,     0.0013505,     0.0054797,     0.0034133,     0.0012768,     0.0005211,     0.0001934,     0.0000751
     36.90,      119.9976,      97.26226,     0.0013508,     0.0054806,     0.0034139,     0.0012770,     0.0005212,     0.0001935,     0.0000751
     37.00,      120.0020,      97.28647,     0.0013512,     0.0054814,     0.0034144,     0.0012772,     0.0005213,     0.0001935,     0.0000751
     37.10,      119.9976,      97.31058,     0.0013515,     0.0054822,     0.0034149,     0.0012774,     0.0005214,     0.0001935,     0.0000751
     37.20,      120.0020,      97.33457,     0.0013519,     0.0054831,     0.0034154,     0.0012776,     0.0005214,     0.0001936,     0.0000751
     37.30,      119.9976,      97.35847,     0.0013522,     0.0054839,     0.0034159,     0.0012777,     0.0005215,     0.0001936,     0.0000751
     37.40,      120.0020,      97.38227,     0.0013525,     0.0054847,     0.0034164,     0.0012779,     0.0005216,     0.0001936,     0.0000751
     37.50,      120.0020,      97.40594,     0.0013528,     0.0054855,     0.0034169,     0.0012781,     0.0005217,     0.0001936,     0.0000752
     37.60,      119.9976,      97.42952,     0.0013532,     0.0054863,     0.0034174,     0.0012783,     0.0005218,     0.0001937,     0.0000752
     37.70,      120.0020,      97.45300,     0.0013535,     0.0054871,     0.0034179,     0.0012785,     0.0005218,     0.0001937,     0.0000752
     37.80,      119.9976,      97.47636,     0.0013538,     0.0054880,     0.0034184,     0.0012787,     0.0005219,     0.0001937,     0.0000752
     37.90,      120.0020,      97.49961,     0.0013541,     0.0054888,     0.0034189,     0.0012789,     0.0005220,     0.0001938,     0.0000752
     38.00,      119.9976,      97.52277,     0.0013545,     0.0054895,     0.0034194,     0.0012791,     0.0005221,     0.0001938,     0.0000752
     38.10,      120.0020,      97.54583,     0.0013548,     0.0054903,     0.0034199,     0.0012792,     0.0005221,     0.0001938,     0.0000752
     38.20,      119.9976,      97.56877,     0.0013551,     0.0054911,     0.0034204,     0.0012794,     0.0005222,     0.0001938,     0.0000752
     38.30,      120.0020,      97.59163,     0.0013554,     0.0054919,     0.0034209,     0.0012796,     0.0005223,     0.0001939,     0.0000752
     38.40,      120.0020,      97.61436,     0.0013557,     0.0054927,     0.0034214,     0.0012798,     0.0005224,     0.0001939,     0.0000752
     38.50,      119.9976,      97.63702,     0.0013561,     0.0054935,     0.0034219,     0.0012800,     0.0005224,     0.0001939,     0.0000753
     38.60,      120.0020,      97.65957,     0.0013564,     0.0054943,     0.0034224,     0.0012802,     0.0005225,     0.0001939,     0.0000753
     38.70,      119.9976,      97.68202,     0.0013567,     0.0054950,     0.0034229,     0.0012803,     0.0005226,     0.0001940,     0.0000753
     38.80,      120.0020,      97.70438,     0.0013570,     0.0054958,     0.0034233,     0.0012805,     0.0005227,     0.0001940,     0.0000753
     38.90,      119.9976,      97.72665,     0.0013573,     0.0054966,     0.0034238,     0.0012807,     0.0005227,     0.0001940,     0.0000753
     39.00,      120.0020,      97.74879,     0.0013576,     0.0054973,     0.0034243,     0.0012809,     0.0005228,     0.0001941,     0.0000753
     39.10,      119.9976,      97.77087,     0.0013579,     0.0054981,     0.0034248,     0.0012811,     0.0005229,     0.0001941,     0.0000753
     39.20,      119.9976,      97.79282,     0.0013582,     0.0054988,     0.0034252,     0.0012812,     0.0005229,     0.0001941,     0.0000753
     39.30,      120.0020,      97.81471,     0.0013585,     0.0054996,     0.0034257,     0.0012814,     0.0005230,     0.0001941,     0.0000753
     39.40,      120.0020,      97.83649,     0.0013588,     0.0055003,     0.0034262,     0.0012816,     0.0005231,     0.0001942,     0.0000754
     39.50,      120.0020,      97.85819,     0.0013591,     0.0055011,     0.0034266,     0.0012818,     0.0005232,     0.0001942,     0.0000754
     39.60,      119.9976,      97.87979,     0.0013594,     0.0055018,     0.0034271,     0.0012819,     0.0005232,     0.0001942,     0.0000754
     39.70,      120.0020,      97.90128,     0.0013597,     0.0055026,     0.0034275,     0.0012821,     0.0005233,     0.0001942,     0.0000754
     39.80,      119.9976,      97.92271,     0.0013600,     0.0055033,     0.0034280,     0.0012823,     0.0005234,     0.0001943,     0.0000754
     39.90,      120.0020,      97.94404,     0.0013603,     0.0055040,     0.0034285,     0.0012824,     0.0005234,     0.0001943,     0.0000754
     40.00,      119.9976,      97.96527,     0.0013606,     0.0055048,     0.0034289,     0.0012826,     0.0005235,     0.0001943,     0.0000754
     40.10,      119.9976,      97.98642,     0.0013609,     0.0055055,     0.0034294,     0.0012828,     0.0005236,     0.0001943,     0.0000754
     40.20,      120.0020,      98.00748,     0.0013612,     0.0055062,     0.0034298,     0.0012829,     0.0005236,     0.0001944,     0.0000754
     40.30,      120.0020,      98.02844,     0.0013615,     0.0055069,     0.0034303,     0.0012831,     0.0005237,     0.0001944,     0.0000754
     40.40,      120.0020,      98.04934,     0.0013618,     0.0055077,     0.0034307,     0.0012833,     0.0005238,     0.0001944,     0.0000755
     40.50,      119.9976,      98.07014,     0.0013621,     0.0055084,     0.0034312,     0.0012834,     0.0005238,     0.0001944,     0.0000755
     40.60,      120.0020,      98.09085,     0.0013624,     0.0055091,     0.0034316,     0.0012836,     0.0005239,     0.0001945,     0.0000755
     40.70,      119.9976,      98.11148,     0.0013626,     0.0055098,     0.0034320,     0.0012838,     0.0005240,     0.0001945,     0.0000755
     40.80,      120.0020,      98.13203,     0.0013629,     0.0055105,     0.0034325,     0.0012839,     0.0005240,     0.0001945,     0.0000755
     40.90,      119.9976,      98.15248,     0.0013632,     0.0055112,     0.0034329,     0.0012841,     0.0005241,     0.0001945,     0.0000755
     41.00,      119.9976,      98.17287,     0.0013635,     0.0055119,     0.0034334,     0.0012843,     0.0005242,     0.0001946,     0.0000755
     41.10,      120.0020,      98.19314,     0.0013638,     0.0055126,     0.0034338,     0.0012844,     0.0005242,     0.0001946,     0.0000755
     41.20,      120.0020,      98.21334,     0.0013641,     0.0055133,     0.0034342,     0.0012846,     0.0005243,     0.0001946,     0.0000755
     41.30,      120.0020,      98.23347,     0.0013643,     0.0055140,     0.0034347,     0.0012848,     0.0005244,     0.0001946,     0.0000755
     41.40,      119.9976,      98.25351,     0.0013646,     0.0055147,     0.0034351,     0.0012849,     0.0005244,     0.0001947,     0.0000756
     41.50,      120.0020,      98.27348,     0.0013649,     0.0055154,     0.0034355,     0.0012851,     0.0005245,     0.0001947,     0.0000756
     41.60,      119.9976,      98.29336,     0.0013652,     0.0055160,     0.0034359,     0.0012852,     0.0005246,     0.0001947,     0.0000756
     41.70,      120.0020,      98.31316,     0.0013654,     0.0055167,     0.0034364,     0.0012854,     0.0005246,     0.0001947,     0.0000756
     41.80,      119.9976,      98.33289,     0.0013657,     0.0055174,     0.0034368,     0.0012856,     0.0005247,     0.0001948,     0.0000756
