    "Time",    "Rainfall",     "Outflow",     "Outflow",   "Total Sed","     0.200mm","     0.300mm","     0.030mm","     0.010mm","     0.002mm"
     20.80,       99.9995,      70.72150,     0.0009822,     0.0037639,     0.0023445,     0.0008770,     0.0003579,     0.0001329,     0.0000516
     20.90,       99.9995,      70.78809,     0.0009832,     0.0037660,     0.0023458,     0.0008775,     0.0003581,     0.0001329,     0.0000516
     21.00,      100.0017,      70.85410,     0.0009841,     0.0037681,     0.0023472,     0.0008780,     0.0003583,     0.0001330,     0.0000516
     21.10,       99.9995,      70.91954,     0.0009850,     0.0037702,     0.0023485,     0.0008785,     0.0003585,     0.0001331,     0.0000517
     21.20,       99.9995,      70.98444,     0.0009859,     0.0037723,     0.0023498,     0.0008789,     0.0003587,     0.0001332,     0.0000517
     21.30,       99.9995,      71.04880,     0.0009868,     0.0037743,     0.0023510,     0.0008794,     0.0003589,     0.0001332,     0.0000517
     21.40,      100.0017,      71.11260,     0.0009877,     0.0037764,     0.0023523,     0.0008799,     0.0003591,     0.0001333,     0.0000517
     21.50,       99.9995,      71.17590,     0.0009885,     0.0037784,     0.0023536,     0.0008804,     0.0003593,     0.0001334,     0.0000518
     21.60,       99.9995,      71.23865,     0.0009894,     0.0037804,     0.0023548,     0.0008808,     0.0003595,     0.0001334,     0.0000518
     21.70,      100.0017,      71.30089,     0.0009903,     0.0037824,     0.0023560,     0.0008813,     0.0003597,     0.0001335,     0.0000518
     21.80,       99.9972,      71.36262,     0.0009911,     0.0037844,     0.0023573,     0.0008818,     0.0003599,     0.0001336,     0.0000518
     21.90,      100.0017,      71.42384,     0.0009920,     0.0037863,     0.0023585,     0.0008822,     0.0003601,     0.0001337,     0.0000519
     22.00,       99.9995,      71.48458,     0.0009928,     0.0037883,     0.0023597,     0.0008827,     0.0003603,     0.0001337,     0.0000519
     22.10,       99.9995,      71.54482,     0.0009937,     0.0037902,     0.0023609,     0.0008831,     0.0003604,     0.0001338,     0.0000519
     22.20,      100.0017,      71.60457,     0.0009945,     0.0037921,     0.0023621,     0.0008836,     0.0003606,     0.0001339,     0.0000520
     22.30,       99.9995,      71.66386,     0.0009953,     0.0037940,     0.0023633,     0.0008840,     0.0003608,     0.0001339,     0.0000520
     22.40,       99.9995,      71.72266,     0.0009961,     0.0037959,     0.0023644,     0.0008844,     0.0003610,     0.0001340,     0.0000520
     22.50,       99.9995,      71.78101,     0.0009969,     0.0037977,     0.0023656,     0.0008849,     0.0003612,     0.0001341,     0.0000520
     22.60,       99.9995,      71.83890,     0.0009978,     0.0037996,     0.0023667,     0.0008853,     0.0003613,     0.0001341,     0.0000521
     22.70,      100.0017,      71.89633,     0.0009985,     0.0038014,     0.0023679,     0.0008857,     0.0003615,     0.0001342,     0.0000521
     22.80,       99.9995,      71.95331,     0.0009993,     0.0038032,     0.0023690,     0.0008861,     0.0003617,     0.0001343,     0.0000521
     22.90,      100.0017,      72.00986,     0.0010001,     0.0038050,     0.0023701,     0.0008866,     0.0003619,     0.0001343,     0.0000521
     23.00,       99.9995,      72.06596,     0.0010009,     0.0038068,     0.0023713,     0.0008870,     0.0003620,     0.0001344,     0.0000522
     23.10,       99.9972,      72.12164,     0.0010017,     0.0038086,     0.0023724,     0.0008874,     0.0003622,     0.0001344,     0.0000522
     23.20,      100.0017,      72.17691,     0.0010024,     0.0038104,     0.0023735,     0.0008878,     0.0003624,     0.0001345,     0.0000522
     23.30,       99.9995,      72.23175,     0.0010032,     0.0038121,     0.0023746,     0.0008882,     0.0003625,     0.0001346,     0.0000522
     23.40,      100.0017,      72.28618,     0.0010040,     0.0038138,     0.0023756,     0.0008886,     0.0003627,     0.0001346,     0.0000522
     23.50,       99.9995,      72.34019,     0.0010047,     0.0038156,     0.0023767,     0.0008890,     0.0003629,     0.0001347,     0.0000523
     23.60,       99.9995,      72.39380,     0.0010055,     0.0038173,     0.0023778,     0.0008894,     0.0003630,     0.0001347,     0.0000523
     23.70,       99.9995,      72.44700,     0.0010062,     0.0038190,     0.0023788,     0.0008898,     0.0003632,     0.0001348,     0.0000523
     23.80,       99.9995,      72.49982,     0.0010069,     0.0038206,     0.0023799,     0.0008902,     0.0003633,     0.0001349,     0.0000523
     23.90,      100.0017,      72.55224,     0.0010077,     0.0038223,     0.0023809,     0.0008906,     0.0003635,     0.0001349,     0.0000524
     24.00,       99.9995,      72.60427,     0.0010084,     0.0038240,     0.0023820,     0.0008910,     0.0003637,     0.0001350,     0.0000524
     24.10,       99.9995,      72.65593,     0.0010091,     0.0038256,     0.0023830,     0.0008914,     0.0003638,     0.0001350,     0.0000524
     24.20,      100.0017,      72.70721,     0.0010098,     0.0038273,     0.0023840,     0.0008918,     0.0003640,     0.0001351,     0.0000524
     24.30,       99.9995,      72.75813,     0.0010105,     0.0038289,     0.0023850,     0.0008921,     0.0003641,     0.0001352,     0.0000525
     24.40,       99.9995,      72.80869,     0.0010112,     0.0038305,     0.0023860,     0.0008925,     0.0003643,     0.0001352,     0.0000525
     24.50,       99.9995,      72.85888,     0.0010119,     0.0038321,     0.0023870,     0.0008929,     0.0003644,     0.0001353,     0.0000525
     24.60,       99.9995,      72.90869,     0.0010126,     0.0038337,     0.0023880,     0.0008932,     0.0003646,     0.0001353,     0.0000525
     24.70,      100.0017,      72.95817,     0.0010133,     0.0038352,     0.0023890,     0.0008936,     0.0003647,     0.0001354,     0.0000525
     24.80,       99.9995,      73.00729,     0.0010140,     0.0038368,     0.0023899,     0.0008940,     0.0003649,     0.0001354,     0.0000526
     24.90,       99.9995,      73.05608,     0.0010147,     0.0038384,     0.0023909,     0.0008943,     0.0003650,     0.0001355,     0.0000526
     25.00,       99.9995,      73.10452,     0.0010153,     0.0038399,     0.0023919,     0.0008947,     0.0003652,     0.0001355,     0.0000526
     25.10,       99.9995,      73.15261,     0.0010160,     0.0038414,     0.0023928,     0.0008951,     0.0003653,     0.0001356,     0.0000526
     25.20,      100.0017,      73.20037,     0.0010167,     0.0038430,     0.0023938,     0.0008954,     0.0003655,     0.0001357,     0.0000526
     25.30,       99.9995,      73.24780,     0.0010173,     0.0038445,     0.0023947,     0.0008958,     0.0003656,     0.0001357,     0.0000527
     25.40,      100.0017,      73.29491,     0.0010180,     0.0038460,     0.0023956,     0.0008961,     0.0003658,     0.0001358,     0.0000527
     25.50,       99.9995,      73.34169,     0.0010186,     0.0038474,     0.0023966,     0.0008965,     0.0003659,     0.0001358,     0.0000527
     25.60,       99.9995,      73.38816,     0.0010193,     0.0038489,     0.0023975,     0.0008968,     0.0003660,     0.0001359,     0.0000527
     25.70,       99.9995,      73.43430,     0.0010199,     0.0038504,     0.0023984,     0.0008971,     0.0003662,     0.0001359,     0.0000528
     25.80,       99.9995,      73.48014,     0.0010205,     0.0038519,     0.0023993,     0.0008975,     0.0003663,     0.0001360,     0.0000528
     25.90,      100.0017,      73.52566,     0.0010212,     0.0038533,     0.0024002,     0.0008978,     0.0003664,     0.0001360,     0.0000528
     26.00,       99.9995,      73.57088,     0.0010218,     0.0038547,     0.0024011,     0.0008982,     0.0003666,     0.0001361,     0.0000528
     26.10,       99.9995,      73.61580,     0.0010224,     0.0038562,     0.0024020,     0.0008985,     0.0003667,     0.0001361,     0.0000528
     26.20,       99.9995,      73.66042,     0.0010230,     0.0038576,     0.0024029,     0.0008988,     0.0003669,     0.0001362,     0.0000528
     26.30,       99.9995,      73.70474,     0.0010237,     0.0038590,     0.0024038,     0.0008991,     0.0003670,     0.0001362,     0.0000529
     26.40,      100.0017,      73.74878,     0.0010243,     0.0038604,     0.0024046,     0.0008995,     0.0003671,     0.0001363,     0.0000529
     26.50,       99.9995,      73.79252,     0.0010249,     0.0038618,     0.0024055,     0.0008998,     0.0003673,     0.0001363,     0.0000529
     26.60,       99.9995,      73.83596,     0.0010255,     0.0038632,     0.0024064,     0.0009001,     0.0003674,     0.0001364,     0.0000529
     26.70,      100.0017,      73.87914,     0.0010261,     0.0038645,     0.0024072,     0.0009004,     0.0003675,     0.0001364,     0.0000529
     26.80,       99.9995,      73.92203,     0.0010267,     0.0038659,     0.0024081,     0.0009008,     0.0003676,     0.0001365,     0.0000530
     26.90,       99.9995,      73.96464,     0.0010273,     0.0038672,     0.0024089,     0.0009011,     0.0003678,     0.0001365,     0.0000530
     27.00,       99.9995,      74.00698,     0.0010279,     0.0038686,     0.0024097,     0.0009014,     0.0003679,     0.0001366,     0.0000530
     27.10,       99.9995,      74.04906,     0.0010284,     0.0038699,     0.0024106,     0.0009017,     0.0003680,     0.0001366,     0.0000530
     27.20,      100.0017,      74.09085,     0.0010290,     0.0038713,     0.0024114,     0.0009020,     0.0003682,     0.0001367,     0.0000530
     27.30,       99.9995,      74.13238,     0.0010296,     0.0038726,     0.0024122,     0.0009023,     0.0003683,     0.0001367,     0.0000531
     27.40,       99.9995,      74.17365,     0.0010302,     0.0038739,     0.0024130,     0.0009026,     0.0003684,     0.0001367,     0.0000531
     27.50,       99.9995,      74.21465,     0.0010307,     0.0038752,     0.0024139,     0.0009029,     0.0003685,     0.0001368,     0.0000531
     27.60,       99.9995,      74.25540,     0.0010313,     0.0038765,     0.0024147,     0.0009032,     0.0003687,     0.0001368,     0.0000531
     27.70,      100.0017,      74.29590,     0.0010319,     0.0038778,     0.0024155,     0.0009035,     0.0003688,     0.0001369,     0.0000531
     27.80,       99.9995,      74.33614,     0.0010324,     0.0038790,     0.0024163,     0.0009038,     0.0003689,     0.0001369,     0.0000531
     27.90,      100.0017,      74.37614,     0.0010330,     0.0038803,     0.0024170,     0.0009041,     0.0003690,     0.0001370,     0.0000532
     28.00,       99.9995,      74.41588,     0.0010335,     0.0038816,     0.0024178,     0.0009044,     0.0003691,     0.0001370,     0.0000532
     28.10,       99.9995,      74.45538,     0.0010341,     0.0038828,     0.0024186,     0.0009047,     0.0003693,     0.0001371,     0.0000532
     28.20,       99.9995,      74.49465,     0.0010346,     0.0038841,     0.0024194,     0.0009050,     0.0003694,     0.0001371,     0.0000532
     28.30,       99.9995,      74.53366,     0.0010352,     0.0038853,     0.0024202,     0.0009053,     0.0003695,     0.0001372,     0.0000532
     28.40,       99.9995,      74.57243,     0.0010357,     0.0038865,     0.0024209,     0.0009056,     0.0003696,     0.0001372,     0.0000532
     28.50,      100.0039,      74.61098,     0.0010363,     0.0038877,     0.0024217,     0.0009058,     0.0003697,     0.0001372,     0.0000533
     28.60,       99.9995,      74.64928,     0.0010368,     0.0038890,     0.0024224,     0.0009061,     0.0003698,     0.0001373,     0.0000533
     28.70,       99.9972,      74.68737,     0.0010373,     0.0038902,     0.0024232,     0.0009064,     0.0003700,     0.0001373,     0.0000533
     28.80,       99.9995,      74.72524,     0.0010378,     0.0038914,     0.0024239,     0.0009067,     0.0003701,     0.0001374,     0.0000533
     28.90,       99.9995,      74.76290,     0.0010384,     0.0038926,     0.0024247,     0.0009070,     0.0003702,     0.0001374,     0.0000533
     29.00,      100.0039,      74.80033,     0.0010389,     0.0038937,     0.0024254,     0.0009072,     0.0003703,     0.0001374,     0.0000533
     29.10,       99.9995,      74.83755,     0.0010394,     0.0038949,     0.0024261,     0.0009075,     0.0003704,     0.0001375,     0.0000534
     29.20,       99.9995,      74.87455,     0.0010399,     0.0038961,     0.0024269,     0.0009078,     0.0003705,     0.0001375,     0.0000534
     29.30,       99.9995,      74.91133,     0.0010404,     0.0038973,     0.0024276,     0.0009081,     0.0003706,     0.0001376,     0.0000534
     29.40,       99.9995,      74.94788,     0.0010409,     0.0038984,     0.0024283,     0.0009083,     0.0003707,     0.0001376,     0.0000534
     29.50,      100.0017,      74.98421,     0.0010414,     0.0038996,     0.0024290,     0.0009086,     0.0003708,     0.0001377,     0.0000534
     29.60,       99.9995,      75.02035,     0.0010419,     0.0039007,     0.0024298,     0.0009089,     0.0003710,     0.0001377,     0.0000534
     29.70,       99.9995,      75.05626,     0.0010424,     0.0039019,     0.0024305,     0.0009091,     0.0003711,     0.0001377,     0.0000535
     29.80,       99.9995,      75.09197,     0.0010429,     0.0039030,     0.0024312,     0.0009094,     0.0003712,     0.0001378,     0.0000535
     29.90,       99.9995,      75.12747,     0.0010434,     0.0039041,     0.0024319,     0.0009097,     0.0003713,     0.0001378,     0.0000535
     30.00,      100.0017,      75.16277,     0.0010439,     0.0039052,     0.0024326,     0.0009099,     0.0003714,     0.0001379,     0.0000535
     30.10,       99.9995,      75.19788,     0.0010444,     0.0039063,     0.0024333,     0.0009102,     0.0003715,     0.0001379,     0.0000535
     30.20,       99.9995,      75.23277,     0.0010449,     0.0039074,     0.0024339,     0.0009104,     0.0003716,     0.0001379,     0.0000535
     30.30,       99.9995,      75.26747,     0.0010454,     0.0039085,     0.0024346,     0.0009107,     0.0003717,     0.0001380,     0.0000535
     30.40,       99.9995,      75.30198,     0.0010458,     0.0039096,     0.0024353,     0.0009109,     0.0003718,     0.0001380,     0.0000536
     30.50,      100.0017,      75.33630,     0.0010463,     0.0039107,     0.0024360,     0.0009112,     0.0003719,     0.0001380,     0.0000536
     30.60,       99.9995,      75.37043,     0.0010468,     0.0039118,     0.0024367,     0.0009114,     0.0003720,     0.0001381,     0.0000536
     30.70,       99.9995,      75.40434,     0.0010473,     0.0039129,     0.0024373,     0.0009117,     0.0003721,     0.0001381,     0.0000536
     30.80,       99.9995,      75.43808,     0.0010477,     0.0039139,     0.0024380,     0.0009119,     0.0003722,     0.0001382,     0.0000536
     30.90,       99.9995,      75.47163,     0.0010482,     0.0039150,     0.0024386,     0.0009122,     0.0003723,     0.0001382,     0.0000536
     31.00,      100.0039,      75.50500,     0.0010487,     0.0039160,     0.0024393,     0.0009124,     0.0003724,     0.0001382,     0.0000536
     31.10,       99.9995,      75.53819,     0.0010491,     0.0039171,     0.0024400,     0.0009127,     0.0003725,     0.0001383,     0.0000537
     31.20,       99.9995,      75.57117,     0.0010496,     0.0039181,     0.0024406,     0.0009129,     0.0003726,     0.0001383,     0.0000537
     31.30,       99.9995,      75.60399,     0.0010500,     0.0039192,     0.0024413,     0.0009132,     0.0003727,     0.0001383,     0.0000537
     31.40,       99.9972,      75.63663,     0.0010505,     0.0039202,     0.0024419,     0.0009134,     0.0003728,     0.0001384,     0.0000537
     31.50,      100.0039,      75.66909,     0.0010509,     0.0039212,     0.0024425,     0.0009136,     0.0003729,     0.0001384,     0.0000537
     31.60,       99.9995,      75.70135,     0.0010514,     0.0039222,     0.0024432,     0.0009139,     0.0003730,     0.0001385,     0.0000537
     31.70,       99.9995,      75.73345,     0.0010518,     0.0039233,     0.0024438,     0.0009141,     0.0003731,     0.0001385,     0.0000537
     31.80,       99.9995,      75.76538,     0.0010523,     0.0039243,     0.0024444,     0.0009144,     0.0003732,     0.0001385,     0.0000538
     31.90,       99.9995,      75.79713,     0.0010527,     0.0039253,     0.0024451,     0.0009146,     0.0003733,     0.0001386,     0.0000538
     32.00,      100.0017,      75.82871,     0.0010532,     0.0039263,     0.0024457,     0.0009148,     0.0003734,     0.0001386,     0.0000538
     32.10,       99.9995,      75.86012,     0.0010536,     0.0039273,     0.0024463,     0.0009151,     0.0003735,     0.0001386,     0.0000538
     32.20,       99.9995,      75.89137,     0.0010540,     0.0039282,     0.0024469,     0.0009153,     0.0003736,     0.0001387,     0.0000538
     32.30,       99.9995,      75.92244,     0.0010545,     0.0039292,     0.0024475,     0.0009155,     0.0003737,     0.0001387,     0.0000538
     32.40,       99.9995,      75.95335,     0.0010549,     0.0039302,     0.0024481,     0.0009157,     0.0003738,     0.0001387,     0.0000538
     32.50,      100.0017,      75.98410,     0.0010553,     0.0039312,     0.0024487,     0.0009160,     0.0003739,     0.0001388,     0.0000539
     32.60,       99.9995,      76.01469,     0.0010557,     0.0039321,     0.0024493,     0.0009162,     0.0003739,     0.0001388,     0.0000539
     32.70,       99.9995,      76.04512,     0.0010562,     0.0039331,     0.0024499,     0.0009164,     0.0003740,     0.0001388,     0.0000539
     32.80,       99.9995,      76.07538,     0.0010566,     0.0039341,     0.0024505,     0.0009166,     0.0003741,     0.0001389,     0.0000539
     32.90,       99.9995,      76.10548,     0.0010570,     0.0039350,     0.0024511,     0.0009169,     0.0003742,     0.0001389,     0.0000539
     33.00,      100.0039,      76.13544,     0.0010574,     0.0039360,     0.0024517,     0.0009171,     0.0003743,     0.0001389,     0.0000539
     33.10,       99.9972,      76.16524,     0.0010578,     0.0039369,     0.0024523,     0.0009173,     0.0003744,     0.0001390,     0.0000539
     33.20,       99.9995,      76.19487,     0.0010582,     0.0039378,     0.0024529,     0.0009175,     0.0003745,     0.0001390,     0.0000539
     33.30,       99.9995,      76.22435,     0.0010587,     0.0039388,     0.0024534,     0.0009177,     0.0003746,     0.0001390,     0.0000540
     33.40,       99.9995,      76.25369,     0.0010591,     0.0039397,     0.0024540,     0.0009179,     0.0003747,     0.0001391,     0.0000540
     33.50,      100.0039,      76.28288,     0.0010595,     0.0039406,     0.0024546,     0.0009182,     0.0003748,     0.0001391,     0.0000540
     33.60,       99.9995,      76.31191,     0.0010599,     0.0039415,     0.0024552,     0.0009184,     0.0003748,     0.0001391,     0.0000540
     33.70,       99.9995,      76.34080,     0.0010603,     0.0039424,     0.0024557,     0.0009186,     0.0003749,     0.0001392,     0.0000540
     33.80,       99.9995,      76.36954,     0.0010607,     0.0039433,     0.0024563,     0.0009188,     0.0003750,     0.0001392,     0.0000540
     33.90,       99.9995,      76.39814,     0.0010611,     0.0039442,     0.0024569,     0.0009190,     0.0003751,     0.0001392,     0.0000540
     34.00,      100.0017,      76.42657,     0.0010615,     0.0039451,     0.0024574,     0.0009192,     0.0003752,     0.0001393,     0.0000540
     34.10,       99.9995,      76.45490,     0.0010619,     0.0039460,     0.0024580,     0.0009194,     0.0003753,     0.0001393,     0.0000541
     34.20,       99.9995,      76.48306,     0.0010623,     0.0039469,     0.0024585,     0.0009196,     0.0003754,     0.0001393,     0.0000541
     34.30,       99.9995,      76.51108,     0.0010626,     0.0039478,     0.0024591,     0.0009198,     0.0003754,     0.0001394,     0.0000541
     34.40,       99.9995,      76.53897,     0.0010630,     0.0039487,     0.0024596,     0.0009200,     0.0003755,     0.0001394,     0.0000541
     34.50,      100.0017,      76.56672,     0.0010634,     0.0039495,     0.0024602,     0.0009202,     0.0003756,     0.0001394,     0.0000541
     34.60,       99.9995,      76.59431,     0.0010638,     0.0039504,     0.0024607,     0.0009204,     0.0003757,     0.0001394,     0.0000541
     34.70,       99.9995,      76.62180,     0.0010642,     0.0039513,     0.0024613,     0.0009206,     0.0003758,     0.0001395,     0.0000541
     34.80,       99.9995,      76.64914,     0.0010646,     0.0039521,     0.0024618,     0.0009208,     0.0003758,     0.0001395,     0.0000541
     34.90,       99.9995,      76.67635,     0.0010649,     0.0039530,     0.0024623,     0.0009210,     0.0003759,     0.0001395,     0.0000542
     35.00,      100.0017,      76.70341,     0.0010653,     0.0039538,     0.0024629,     0.0009212,     0.0003760,     0.0001396,     0.0000542
     35.10,       99.9995,      76.73038,     0.0010657,     0.0039547,     0.0024634,     0.0009214,     0.0003761,     0.0001396,     0.0000542
     35.20,       99.9995,      76.75719,     0.0010661,     0.0039555,     0.0024639,     0.0009216,     0.0003762,     0.0001396,     0.0000542
     35.30,       99.9995,      76.78387,     0.0010664,     0.0039564,     0.0024644,     0.0009218,     0.0003763,     0.0001397,     0.0000542
     35.40,       99.9995,      76.81043,     0.0010668,     0.0039572,     0.0024650,     0.0009220,     0.0003763,     0.0001397,     0.0000542
     35.50,      100.0039,      76.83685,     0.0010672,     0.0039581,     0.0024655,     0.0009222,     0.0003764,     0.0001397,     0.0000542
     35.60,       99.9995,      76.86315,     0.0010675,     0.0039589,     0.0024660,     0.0009224,     0.0003765,     0.0001397,     0.0000542
     35.70,       99.9972,      76.88933,     0.0010679,     0.0039597,     0.0024665,     0.0009226,     0.0003766,     0.0001398,     0.0000542
     35.80,       99.9995,      76.91538,     0.0010683,     0.0039605,     0.0024670,     0.0009228,     0.0003766,     0.0001398,     0.0000543
     35.90,       99.9995,      76.94131,     0.0010686,     0.0039613,     0.0024675,     0.0009230,     0.0003767,     0.0001398,     0.0000543
     36.00,      100.0039,      76.96712,     0.0010690,     0.0039622,     0.0024680,     0.0009232,     0.0003768,     0.0001399,     0.0000543
     36.10,       99.9995,      76.99280,     0.0010693,     0.0039630,     0.0024685,     0.0009234,     0.0003769,     0.0001399,     0.0000543
     36.20,       99.9995,      77.01836,     0.0010697,     0.0039638,     0.0024690,     0.0009236,     0.0003770,     0.0001399,     0.0000543
     36.30,       99.9995,      77.04379,     0.0010700,     0.0039646,     0.0024695,     0.0009237,     0.0003770,     0.0001399,     0.0000543
     36.40,       99.9995,      77.06911,     0.0010704,     0.0039654,     0.0024700,     0.0009239,     0.0003771,     0.0001400,     0.0000543
     36.50,      100.0017,      77.09432,     0.0010707,     0.0039662,     0.0024705,     0.0009241,     0.0003772,     0.0001400,     0.0000543
     36.60,       99.9995,      77.11941,     0.0010711,     0.0039669,     0.0024710,     0.0009243,     0.0003773,     0.0001400,     0.0000543
     36.70,       99.9995,      77.14438,     0.0010714,     0.0039677,     0.0024715,     0.0009245,     0.0003773,     0.0001401,     0.0000544
     36.80,       99.9995,      77.16924,     0.0010718,     0.0039685,     0.0024720,     0.0009247,     0.0003774,     0.0001401,     0.0000544
     36.90,       99.9995,      77.19398,     0.0010721,     0.0039693,     0.0024725,     0.0009248,     0.0003775,     0.0001401,     0.0000544
     37.00,      100.0017,      77.21861,     0.0010725,     0.0039701,     0.0024730,     0.0009250,     0.0003776,     0.0001401,     0.0000544
     37.10,       99.9995,      77.24312,     0.0010728,     0.0039708,     0.0024734,     0.0009252,     0.0003776,     0.0001402,     0.0000544
     37.20,       99.9995,      77.26752,     0.0010731,     0.0039716,     0.0024739,     0.0009254,     0.0003777,     0.0001402,     0.0000544
     37.30,       99.9995,      77.29182,     0.0010735,     0.0039724,     0.0024744,     0.0009256,     0.0003778,     0.0001402,     0.0000544
     37.40,       99.9995,      77.31600,     0.0010738,     0.0039731,     0.0024749,     0.0009257,     0.0003778,     0.0001403,     0.0000544
     37.50,      100.0017,      77.34007,     0.0010742,     0.0039739,     0.0024753,     0.0009259,     0.0003779,     0.0001403,     0.0000544
     37.60,      100.0017,      77.36403,     0.0010745,     0.0039746,     0.0024758,     0.0009261,     0.0003780,     0.0001403,     0.0000545
     37.70,       99.9972,      77.38789,     0.0010748,     0.0039754,     0.0024763,     0.0009263,     0.0003781,     0.0001403,     0.0000545
     37.80,      100.0017,      77.41164,     0.0010751,     0.0039761,     0.0024767,     0.0009264,     0.0003781,     0.0001404,     0.0000545
     37.90,       99.9972,      77.43529,     0.0010755,     0.0039769,     0.0024772,     0.0009266,     0.0003782,     0.0001404,     0.0000545
     38.00,      100.0017,      77.45882,     0.0010758,     0.0039776,     0.0024777,     0.0009268,     0.0003783,     0.0001404,     0.0000545
     38.10,      100.0017,      77.48224,     0.0010761,     0.0039783,     0.0024781,     0.0009270,     0.0003783,     0.0001404,     0.0000545
     38.20,       99.9972,      77.50558,     0.0010765,     0.0039791,     0.0024786,     0.0009271,     0.0003784,     0.0001405,     0.0000545
     38.30,      100.0017,      77.52879,     0.0010768,     0.0039798,     0.0024790,     0.0009273,     0.0003785,     0.0001405,     0.0000545
     38.40,       99.9972,      77.55190,     0.0010771,     0.0039805,     0.0024795,     0.0009275,     0.0003785,     0.0001405,     0.0000545
     38.50,      100.0017,      77.57493,     0.0010774,     0.0039813,     0.0024799,     0.0009276,     0.0003786,     0.0001405,     0.0000545
     38.60,      100.0017,      77.59784,     0.0010777,     0.0039820,     0.0024804,     0.0009278,     0.0003787,     0.0001406,     0.0000546
     38.70,       99.9972,      77.62066,     0.0010781,     0.0039827,     0.0024808,     0.0009280,     0.0003788,     0.0001406,     0.0000546
     38.80,      100.0017,      77.64338,     0.0010784,     0.0039834,     0.0024813,     0.0009281,     0.0003788,     0.0001406,     0.0000546
     38.90,       99.9972,      77.66600,     0.0010787,     0.0039841,     0.0024817,     0.0009283,     0.0003789,     0.0001406,     0.0000546
     39.00,      100.0062,      77.68852,     0.0010790,     0.0039848,     0.0024821,     0.0009285,     0.0003790,     0.0001407,     0.0000546
     39.10,       99.9972,      77.71094,     0.0010793,     0.0039855,     0.0024826,     0.0009286,     0.0003790,     0.0001407,     0.0000546
     39.20,       99.9972,      77.73328,     0.0010796,     0.0039862,     0.0024830,     0.0009288,     0.0003791,     0.0001407,     0.0000546
     39.30,      100.0017,      77.75550,     0.0010799,     0.0039869,     0.0024835,     0.0009290,     0.0003792,     0.0001407,     0.0000546
     39.40,       99.9972,      77.77764,     0.0010802,     0.0039876,     0.0024839,     0.0009291,     0.0003792,     0.0001408,     0.0000546
     39.50,      100.0062,      77.79968,     0.0010805,     0.0039883,     0.0024843,     0.0009293,     0.0003793,     0.0001408,     0.0000546
     39.60,       99.9972,      77.82161,     0.0010808,     0.0039890,     0.0024847,     0.0009294,     0.0003794,     0.0001408,     0.0000546
     39.70,      100.0017,      77.84346,     0.0010811,     0.0039897,     0.0024852,     0.0009296,     0.0003794,     0.0001408,     0.0000547
     39.80,       99.9972,      77.86521,     0.0010814,     0.0039904,     0.0024856,     0.0009298,     0.0003795,     0.0001409,     0.0000547
     39.90,      100.0017,      77.88687,     0.0010817,     0.0039910,     0.0024860,     0.0009299,     0.0003795,     0.0001409,     0.0000547
     40.00,      100.0017,      77.90845,     0.0010820,     0.0039917,     0.0024864,     0.0009301,     0.0003796,     0.0001409,     0.0000547
     40.10,       99.9972,      77.92992,     0.0010823,     0.0039924,     0.0024869,     0.0009302,     0.0003797,     0.0001409,     0.0000547
     40.20,      100.0017,      77.95132,     0.0010826,     0.0039931,     0.0024873,     0.0009304,     0.0003797,     0.0001410,     0.0000547
     40.30,       99.9972,      77.97262,     0.0010829,     0.0039937,     0.0024877,     0.0009305,     0.0003798,     0.0001410,     0.0000547
     40.40,      100.0017,      77.99383,     0.0010832,     0.0039944,     0.0024881,     0.0009307,     0.0003799,     0.0001410,     0.0000547
     40.50,      100.0017,      78.01495,     0.0010835,     0.0039951,     0.0024885,     0.0009308,     0.0003799,     0.0001410,     0.0000547
     40.60,       99.9972,      78.03598,     0.0010838,     0.0039957,     0.0024889,     0.0009310,     0.0003800,     0.0001410,     0.0000547
     40.70,      100.0017,      78.05694,     0.0010841,     0.0039964,     0.0024893,     0.0009312,     0.0003801,     0.0001411,     0.0000548
     40.80,       99.9972,      78.07779,     0.0010844,     0.0039970,     0.0024898,     0.0009313,     0.0003801,     0.0001411,     0.0000548
     40.90,      100.0017,      78.09857,     0.0010847,     0.0039977,     0.0024902,     0.0009315,     0.0003802,     0.0001411,     0.0000548
     41.00,      100.0017,      78.11924,     0.0010850,     0.0039983,     0.0024906,     0.0009316,     0.0003802,     0.0001411,     0.0000548
     41.10,       99.9972,      78.13984,     0.0010853,     0.0039990,     0.0024910,     0.0009318,     0.0003803,     0.0001412,     0.0000548
     41.20,      100.0017,      78.16036,     0.0010855,     0.0039996,     0.0024914,     0.0009319,     0.0003804,     0.0001412,     0.0000548
     41.30,       99.9972,      78.18079,     0.0010858,     0.0040003,     0.0024918,     0.0009321,     0.0003804,     0.0001412,     0.0000548
     41.40,      100.0017,      78.20115,     0.0010861,     0.0040009,     0.0024922,     0.0009322,     0.0003805,     0.0001412,     0.0000548
     41.50,      100.0017,      78.22141,     0.0010864,     0.0040015,     0.0024926,     0.0009324,     0.0003805,     0.0001413,     0.0000548
     41.60,      100.0017,      78.24159,     0.0010867,     0.0040022,     0.0024929,     0.0009325,     0.0003806,     0.0001413,     0.0000548
     41.70,       99.9972,      78.26170,     0.0010870,     0.0040028,     0.0024933,     0.0009327,     0.0003807,     0.0001413,     0.0000548
     41.80,       99.9972,      78.28172,     0.0010872,     0.0040034,     0.0024937,     0.0009328,     0.0003807,     0.0001413,     0.0000548
