    "Time",    "Rainfall",     "Outflow",     "Outflow",   "Total Sed","     0.200mm","     0.300mm","     0.030mm","     0.010mm","     0.002mm"
     20.80,       99.9995,      69.77296,     0.0009691,     0.0017636,     0.0010985,     0.0004109,     0.0001677,     0.0000623,     0.0000242
     20.90,       99.9995,      69.84399,     0.0009700,     0.0017647,     0.0010992,     0.0004112,     0.0001678,     0.0000623,     0.0000242
     21.00,      100.0017,      69.91438,     0.0009710,     0.0017658,     0.0010999,     0.0004114,     0.0001679,     0.0000623,     0.0000242
     21.10,       99.9995,      69.98415,     0.0009720,     0.0017669,     0.0011006,     0.0004117,     0.0001680,     0.0000624,     0.0000242
     21.20,       99.9995,      70.05331,     0.0009730,     0.0017681,     0.0011013,     0.0004120,     0.0001681,     0.0000624,     0.0000242
     21.30,       99.9995,      70.12186,     0.0009739,     0.0017692,     0.0011020,     0.0004122,     0.0001682,     0.0000625,     0.0000242
     21.40,      100.0017,      70.18983,     0.0009748,     0.0017703,     0.0011027,     0.0004125,     0.0001684,     0.0000625,     0.0000243
     21.50,       99.9995,      70.25720,     0.0009758,     0.0017713,     0.0011034,     0.0004127,     0.0001685,     0.0000625,     0.0000243
     21.60,       99.9995,      70.32400,     0.0009767,     0.0017724,     0.0011040,     0.0004130,     0.0001686,     0.0000626,     0.0000243
     21.70,      100.0017,      70.39024,     0.0009776,     0.0017735,     0.0011047,     0.0004132,     0.0001687,     0.0000626,     0.0000243
     21.80,       99.9972,      70.45589,     0.0009785,     0.0017746,     0.0011054,     0.0004135,     0.0001688,     0.0000626,     0.0000243
     21.90,      100.0017,      70.52100,     0.0009794,     0.0017756,     0.0011060,     0.0004137,     0.0001689,     0.0000627,     0.0000243
     22.00,       99.9995,      70.58557,     0.0009803,     0.0017766,     0.0011067,     0.0004140,     0.0001690,     0.0000627,     0.0000243
     22.10,       99.9995,      70.64960,     0.0009812,     0.0017777,     0.0011073,     0.0004142,     0.0001691,     0.0000628,     0.0000244
     22.20,      100.0017,      70.71310,     0.0009821,     0.0017787,     0.0011080,     0.0004144,     0.0001692,     0.0000628,     0.0000244
     22.30,       99.9995,      70.77608,     0.0009830,     0.0017797,     0.0011086,     0.0004147,     0.0001693,     0.0000628,     0.0000244
     22.40,       99.9995,      70.83854,     0.0009839,     0.0017807,     0.0011092,     0.0004149,     0.0001693,     0.0000629,     0.0000244
     22.50,       99.9995,      70.90049,     0.0009847,     0.0017817,     0.0011098,     0.0004151,     0.0001694,     0.0000629,     0.0000244
     22.60,       99.9995,      70.96193,     0.0009856,     0.0017827,     0.0011105,     0.0004154,     0.0001695,     0.0000629,     0.0000244
     22.70,      100.0017,      71.02287,     0.0009864,     0.0017837,     0.0011111,     0.0004156,     0.0001696,     0.0000630,     0.0000244
     22.80,       99.9995,      71.08334,     0.0009873,     0.0017847,     0.0011117,     0.0004158,     0.0001697,     0.0000630,     0.0000245
     22.90,      100.0017,      71.14331,     0.0009881,     0.0017857,     0.0011123,     0.0004161,     0.0001698,     0.0000630,     0.0000245
     23.00,       99.9995,      71.20280,     0.0009889,     0.0017866,     0.0011129,     0.0004163,     0.0001699,     0.0000631,     0.0000245
     23.10,       99.9972,      71.26184,     0.0009897,     0.0017876,     0.0011135,     0.0004165,     0.0001700,     0.0000631,     0.0000245
     23.20,      100.0017,      71.32040,     0.0009905,     0.0017885,     0.0011141,     0.0004167,     0.0001701,     0.0000631,     0.0000245
     23.30,       99.9995,      71.37851,     0.0009914,     0.0017895,     0.0011147,     0.0004169,     0.0001702,     0.0000632,     0.0000245
     23.40,      100.0017,      71.43616,     0.0009922,     0.0017904,     0.0011152,     0.0004172,     0.0001703,     0.0000632,     0.0000245
     23.50,       99.9995,      71.49337,     0.0009930,     0.0017913,     0.0011158,     0.0004174,     0.0001704,     0.0000632,     0.0000245
     23.60,       99.9995,      71.55015,     0.0009937,     0.0017922,     0.0011164,     0.0004176,     0.0001704,     0.0000633,     0.0000246
     23.70,       99.9995,      71.60648,     0.0009945,     0.0017931,     0.0011169,     0.0004178,     0.0001705,     0.0000633,     0.0000246
     23.80,       99.9995,      71.66238,     0.0009953,     0.0017940,     0.0011175,     0.0004180,     0.0001706,     0.0000633,     0.0000246
     23.90,      100.0017,      71.71786,     0.0009961,     0.0017949,     0.0011181,     0.0004182,     0.0001707,     0.0000634,     0.0000246
     24.00,       99.9995,      71.77293,     0.0009968,     0.0017958,     0.0011186,     0.0004184,     0.0001708,     0.0000634,     0.0000246
     24.10,       99.9995,      71.82758,     0.0009976,     0.0017967,     0.0011192,     0.0004186,     0.0001709,     0.0000634,     0.0000246
     24.20,      100.0017,      71.88181,     0.0009983,     0.0017976,     0.0011197,     0.0004188,     0.0001710,     0.0000635,     0.0000246
     24.30,       99.9995,      71.93565,     0.0009991,     0.0017985,     0.0011203,     0.0004190,     0.0001710,     0.0000635,     0.0000246
     24.40,       99.9995,      71.98908,     0.0009998,     0.0017993,     0.0011208,     0.0004192,     0.0001711,     0.0000635,     0.0000247
     24.50,       99.9995,      72.04211,     0.0010006,     0.0018002,     0.0011213,     0.0004194,     0.0001712,     0.0000635,     0.0000247
     24.60,       99.9995,      72.09477,     0.0010013,     0.0018010,     0.0011219,     0.0004196,     0.0001713,     0.0000636,     0.0000247
     24.70,      100.0017,      72.14704,     0.0010020,     0.0018019,     0.0011224,     0.0004198,     0.0001714,     0.0000636,     0.0000247
     24.80,       99.9995,      72.19894,     0.0010028,     0.0018027,     0.0011229,     0.0004200,     0.0001714,     0.0000636,     0.0000247
     24.90,       99.9995,      72.25045,     0.0010035,     0.0018035,     0.0011234,     0.0004202,     0.0001715,     0.0000637,     0.0000247
     25.00,       99.9995,      72.30159,     0.0010042,     0.0018044,     0.0011239,     0.0004204,     0.0001716,     0.0000637,     0.0000247
     25.10,       99.9995,      72.35236,     0.0010049,     0.0018052,     0.0011244,     0.0004206,     0.0001717,     0.0000637,     0.0000247
     25.20,      100.0017,      72.40278,     0.0010056,     0.0018060,     0.0011250,     0.0004208,     0.0001718,     0.0000638,     0.0000247
     25.30,       99.9995,      72.45283,     0.0010063,     0.0018068,     0.0011255,     0.0004210,     0.0001718,     0.0000638,     0.0000248
     25.40,      100.0017,      72.50252,     0.0010070,     0.0018076,     0.0011260,     0.0004212,     0.0001719,     0.0000638,     0.0000248
     25.50,       99.9995,      72.55188,     0.0010077,     0.0018084,     0.0011265,     0.0004214,     0.0001720,     0.0000638,     0.0000248
     25.60,       99.9995,      72.60088,     0.0010083,     0.0018092,     0.0011269,     0.0004215,     0.0001721,     0.0000639,     0.0000248
     25.70,       99.9995,      72.64954,     0.0010090,     0.0018100,     0.0011274,     0.0004217,     0.0001721,     0.0000639,     0.0000248
     25.80,       99.9995,      72.69788,     0.0010097,     0.0018108,     0.0011279,     0.0004219,     0.0001722,     0.0000639,     0.0000248
     25.90,      100.0017,      72.74586,     0.0010103,     0.0018115,     0.0011284,     0.0004221,     0.0001723,     0.0000639,     0.0000248
     26.00,       99.9995,      72.79353,     0.0010110,     0.0018123,     0.0011289,     0.0004223,     0.0001723,     0.0000640,     0.0000248
     26.10,       99.9995,      72.84086,     0.0010117,     0.0018131,     0.0011294,     0.0004224,     0.0001724,     0.0000640,     0.0000248
     26.20,       99.9995,      72.88786,     0.0010123,     0.0018138,     0.0011298,     0.0004226,     0.0001725,     0.0000640,     0.0000248
     26.30,       99.9995,      72.93456,     0.0010130,     0.0018146,     0.0011303,     0.0004228,     0.0001726,     0.0000641,     0.0000249
     26.40,      100.0017,      72.98093,     0.0010136,     0.0018153,     0.0011308,     0.0004230,     0.0001726,     0.0000641,     0.0000249
     26.50,       99.9995,      73.02699,     0.0010143,     0.0018161,     0.0011312,     0.0004231,     0.0001727,     0.0000641,     0.0000249
     26.60,       99.9995,      73.07276,     0.0010149,     0.0018168,     0.0011317,     0.0004233,     0.0001728,     0.0000641,     0.0000249
     26.70,      100.0017,      73.11821,     0.0010155,     0.0018175,     0.0011321,     0.0004235,     0.0001728,     0.0000642,     0.0000249
     26.80,       99.9995,      73.16335,     0.0010161,     0.0018183,     0.0011326,     0.0004237,     0.0001729,     0.0000642,     0.0000249
     26.90,       99.9995,      73.20819,     0.0010168,     0.0018190,     0.0011330,     0.0004238,     0.0001730,     0.0000642,     0.0000249
     27.00,       99.9995,      73.25275,     0.0010174,     0.0018197,     0.0011335,     0.0004240,     0.0001731,     0.0000642,     0.0000249
     27.10,       99.9995,      73.29701,     0.0010180,     0.0018204,     0.0011339,     0.0004242,     0.0001731,     0.0000643,     0.0000249
     27.20,      100.0017,      73.34099,     0.0010186,     0.0018211,     0.0011344,     0.0004243,     0.0001732,     0.0000643,     0.0000249
     27.30,       99.9995,      73.38467,     0.0010192,     0.0018218,     0.0011348,     0.0004245,     0.0001733,     0.0000643,     0.0000250
     27.40,       99.9995,      73.42805,     0.0010198,     0.0018225,     0.0011352,     0.0004246,     0.0001733,     0.0000643,     0.0000250
     27.50,       99.9995,      73.47118,     0.0010204,     0.0018232,     0.0011357,     0.0004248,     0.0001734,     0.0000644,     0.0000250
     27.60,       99.9995,      73.51402,     0.0010210,     0.0018239,     0.0011361,     0.0004250,     0.0001735,     0.0000644,     0.0000250
     27.70,      100.0017,      73.55659,     0.0010216,     0.0018246,     0.0011365,     0.0004251,     0.0001735,     0.0000644,     0.0000250
     27.80,       99.9995,      73.59888,     0.0010222,     0.0018253,     0.0011370,     0.0004253,     0.0001736,     0.0000644,     0.0000250
     27.90,      100.0017,      73.64091,     0.0010228,     0.0018259,     0.0011374,     0.0004254,     0.0001736,     0.0000645,     0.0000250
     28.00,       99.9995,      73.68268,     0.0010234,     0.0018266,     0.0011378,     0.0004256,     0.0001737,     0.0000645,     0.0000250
     28.10,       99.9995,      73.72418,     0.0010239,     0.0018273,     0.0011382,     0.0004258,     0.0001738,     0.0000645,     0.0000250
     28.20,       99.9995,      73.76543,     0.0010245,     0.0018279,     0.0011386,     0.0004259,     0.0001738,     0.0000645,     0.0000250
     28.30,       99.9995,      73.80641,     0.0010251,     0.0018286,     0.0011390,     0.0004261,     0.0001739,     0.0000645,     0.0000251
     28.40,       99.9995,      73.84713,     0.0010256,     0.0018292,     0.0011394,     0.0004262,     0.0001740,     0.0000646,     0.0000251
     28.50,      100.0039,      73.88761,     0.0010262,     0.0018299,     0.0011398,     0.0004264,     0.0001740,     0.0000646,     0.0000251
     28.60,       99.9995,      73.92783,     0.0010268,     0.0018305,     0.0011402,     0.0004265,     0.0001741,     0.0000646,     0.0000251
     28.70,       99.9972,      73.96782,     0.0010273,     0.0018312,     0.0011406,     0.0004267,     0.0001741,     0.0000646,     0.0000251
     28.80,       99.9995,      74.00752,     0.0010279,     0.0018318,     0.0011410,     0.0004268,     0.0001742,     0.0000647,     0.0000251
     28.90,       99.9995,      74.04702,     0.0010284,     0.0018324,     0.0011414,     0.0004270,     0.0001743,     0.0000647,     0.0000251
     29.00,      100.0039,      74.08624,     0.0010290,     0.0018331,     0.0011418,     0.0004271,     0.0001743,     0.0000647,     0.0000251
     29.10,       99.9995,      74.12527,     0.0010295,     0.0018337,     0.0011422,     0.0004273,     0.0001744,     0.0000647,     0.0000251
     29.20,       99.9995,      74.16409,     0.0010300,     0.0018343,     0.0011426,     0.0004274,     0.0001744,     0.0000648,     0.0000251
     29.30,       99.9995,      74.20267,     0.0010306,     0.0018349,     0.0011430,     0.0004275,     0.0001745,     0.0000648,     0.0000251
     29.40,       99.9995,      74.24100,     0.0010311,     0.0018356,     0.0011434,     0.0004277,     0.0001746,     0.0000648,     0.0000251
     29.50,      100.0017,      74.27912,     0.0010316,     0.0018362,     0.0011438,     0.0004278,     0.0001746,     0.0000648,     0.0000252
     29.60,       99.9995,      74.31701,     0.0010322,     0.0018368,     0.0011441,     0.0004280,     0.0001747,     0.0000648,     0.0000252
     29.70,       99.9995,      74.35466,     0.0010327,     0.0018374,     0.0011445,     0.0004281,     0.0001747,     0.0000649,     0.0000252
     29.80,       99.9995,      74.39210,     0.0010332,     0.0018380,     0.0011449,     0.0004282,     0.0001748,     0.0000649,     0.0000252
     29.90,       99.9995,      74.42931,     0.0010337,     0.0018386,     0.0011453,     0.0004284,     0.0001748,     0.0000649,     0.0000252
     30.00,      100.0017,      74.46631,     0.0010342,     0.0018392,     0.0011456,     0.0004285,     0.0001749,     0.0000649,     0.0000252
     30.10,       99.9995,      74.50309,     0.0010348,     0.0018398,     0.0011460,     0.0004287,     0.0001750,     0.0000649,     0.0000252
     30.20,       99.9995,      74.53967,     0.0010353,     0.0018403,     0.0011464,     0.0004288,     0.0001750,     0.0000650,     0.0000252
     30.30,       99.9995,      74.57601,     0.0010358,     0.0018409,     0.0011467,     0.0004289,     0.0001751,     0.0000650,     0.0000252
     30.40,       99.9995,      74.61214,     0.0010363,     0.0018415,     0.0011471,     0.0004291,     0.0001751,     0.0000650,     0.0000252
     30.50,      100.0017,      74.64807,     0.0010368,     0.0018421,     0.0011474,     0.0004292,     0.0001752,     0.0000650,     0.0000252
     30.60,       99.9995,      74.68380,     0.0010373,     0.0018427,     0.0011478,     0.0004293,     0.0001752,     0.0000650,     0.0000252
     30.70,       99.9995,      74.71932,     0.0010378,     0.0018432,     0.0011481,     0.0004295,     0.0001753,     0.0000651,     0.0000253
     30.80,       99.9995,      74.75465,     0.0010382,     0.0018438,     0.0011485,     0.0004296,     0.0001753,     0.0000651,     0.0000253
     30.90,       99.9995,      74.78976,     0.0010387,     0.0018443,     0.0011488,     0.0004297,     0.0001754,     0.0000651,     0.0000253
     31.00,      100.0039,      74.82468,     0.0010392,     0.0018449,     0.0011492,     0.0004299,     0.0001755,     0.0000651,     0.0000253
     31.10,       99.9995,      74.85942,     0.0010397,     0.0018455,     0.0011495,     0.0004300,     0.0001755,     0.0000651,     0.0000253
     31.20,       99.9995,      74.89395,     0.0010402,     0.0018460,     0.0011499,     0.0004301,     0.0001756,     0.0000652,     0.0000253
     31.30,       99.9995,      74.92828,     0.0010407,     0.0018466,     0.0011502,     0.0004302,     0.0001756,     0.0000652,     0.0000253
     31.40,       99.9972,      74.96243,     0.0010411,     0.0018471,     0.0011506,     0.0004304,     0.0001757,     0.0000652,     0.0000253
     31.50,      100.0039,      74.99639,     0.0010416,     0.0018477,     0.0011509,     0.0004305,     0.0001757,     0.0000652,     0.0000253
     31.60,       99.9995,      75.03015,     0.0010421,     0.0018482,     0.0011512,     0.0004306,     0.0001758,     0.0000652,     0.0000253
     31.70,       99.9995,      75.06374,     0.0010425,     0.0018487,     0.0011516,     0.0004308,     0.0001758,     0.0000653,     0.0000253
     31.80,       99.9995,      75.09714,     0.0010430,     0.0018493,     0.0011519,     0.0004309,     0.0001759,     0.0000653,     0.0000253
     31.90,       99.9995,      75.13036,     0.0010435,     0.0018498,     0.0011522,     0.0004310,     0.0001759,     0.0000653,     0.0000253
     32.00,      100.0017,      75.16339,     0.0010439,     0.0018503,     0.0011526,     0.0004311,     0.0001760,     0.0000653,     0.0000253
     32.10,       99.9995,      75.19626,     0.0010444,     0.0018508,     0.0011529,     0.0004312,     0.0001760,     0.0000653,     0.0000254
     32.20,       99.9995,      75.22893,     0.0010448,     0.0018514,     0.0011532,     0.0004314,     0.0001761,     0.0000654,     0.0000254
     32.30,       99.9995,      75.26142,     0.0010453,     0.0018519,     0.0011535,     0.0004315,     0.0001761,     0.0000654,     0.0000254
     32.40,       99.9995,      75.29374,     0.0010457,     0.0018524,     0.0011539,     0.0004316,     0.0001762,     0.0000654,     0.0000254
     32.50,      100.0017,      75.32588,     0.0010462,     0.0018529,     0.0011542,     0.0004317,     0.0001762,     0.0000654,     0.0000254
     32.60,       99.9995,      75.35786,     0.0010466,     0.0018534,     0.0011545,     0.0004318,     0.0001763,     0.0000654,     0.0000254
     32.70,       99.9995,      75.38965,     0.0010471,     0.0018539,     0.0011548,     0.0004320,     0.0001763,     0.0000654,     0.0000254
     32.80,       99.9995,      75.42128,     0.0010475,     0.0018544,     0.0011551,     0.0004321,     0.0001764,     0.0000655,     0.0000254
     32.90,       99.9995,      75.45276,     0.0010479,     0.0018549,     0.0011554,     0.0004322,     0.0001764,     0.0000655,     0.0000254
     33.00,      100.0039,      75.48404,     0.0010484,     0.0018554,     0.0011558,     0.0004323,     0.0001765,     0.0000655,     0.0000254
     33.10,       99.9972,      75.51517,     0.0010488,     0.0018559,     0.0011561,     0.0004324,     0.0001765,     0.0000655,     0.0000254
     33.20,       99.9995,      75.54614,     0.0010492,     0.0018564,     0.0011564,     0.0004325,     0.0001765,     0.0000655,     0.0000254
     33.30,       99.9995,      75.57694,     0.0010497,     0.0018569,     0.0011567,     0.0004327,     0.0001766,     0.0000655,     0.0000254
     33.40,       99.9995,      75.60759,     0.0010501,     0.0018574,     0.0011570,     0.0004328,     0.0001766,     0.0000656,     0.0000254
     33.50,      100.0039,      75.63808,     0.0010505,     0.0018579,     0.0011573,     0.0004329,     0.0001767,     0.0000656,     0.0000255
     33.60,       99.9995,      75.66840,     0.0010509,     0.0018584,     0.0011576,     0.0004330,     0.0001767,     0.0000656,     0.0000255
     33.70,       99.9995,      75.69855,     0.0010514,     0.0018589,     0.0011579,     0.0004331,     0.0001768,     0.0000656,     0.0000255
     33.80,       99.9995,      75.72857,     0.0010518,     0.0018593,     0.0011582,     0.0004332,     0.0001768,     0.0000656,     0.0000255
     33.90,       99.9995,      75.75842,     0.0010522,     0.0018598,     0.0011585,     0.0004333,     0.0001769,     0.0000657,     0.0000255
     34.00,      100.0017,      75.78814,     0.0010526,     0.0018603,     0.0011588,     0.0004334,     0.0001769,     0.0000657,     0.0000255
     34.10,       99.9995,      75.81769,     0.0010530,     0.0018608,     0.0011591,     0.0004336,     0.0001770,     0.0000657,     0.0000255
     34.20,       99.9995,      75.84710,     0.0010534,     0.0018612,     0.0011594,     0.0004337,     0.0001770,     0.0000657,     0.0000255
     34.30,       99.9995,      75.87635,     0.0010538,     0.0018617,     0.0011597,     0.0004338,     0.0001770,     0.0000657,     0.0000255
     34.40,       99.9995,      75.90545,     0.0010542,     0.0018622,     0.0011599,     0.0004339,     0.0001771,     0.0000657,     0.0000255
     34.50,      100.0017,      75.93440,     0.0010546,     0.0018626,     0.0011602,     0.0004340,     0.0001771,     0.0000658,     0.0000255
     34.60,       99.9995,      75.96322,     0.0010550,     0.0018631,     0.0011605,     0.0004341,     0.0001772,     0.0000658,     0.0000255
     34.70,       99.9995,      75.99189,     0.0010554,     0.0018635,     0.0011608,     0.0004342,     0.0001772,     0.0000658,     0.0000255
     34.80,       99.9995,      76.02041,     0.0010558,     0.0018640,     0.0011611,     0.0004343,     0.0001773,     0.0000658,     0.0000255
     34.90,       99.9995,      76.04879,     0.0010562,     0.0018644,     0.0011614,     0.0004344,     0.0001773,     0.0000658,     0.0000255
     35.00,      100.0017,      76.07703,     0.0010566,     0.0018649,     0.0011616,     0.0004345,     0.0001774,     0.0000658,     0.0000255
     35.10,       99.9995,      76.10513,     0.0010570,     0.0018653,     0.0011619,     0.0004346,     0.0001774,     0.0000658,     0.0000256
     35.20,       99.9995,      76.13311,     0.0010574,     0.0018658,     0.0011622,     0.0004347,     0.0001774,     0.0000659,     0.0000256
     35.30,       99.9995,      76.16092,     0.0010578,     0.0018662,     0.0011625,     0.0004348,     0.0001775,     0.0000659,     0.0000256
     35.40,       99.9995,      76.18861,     0.0010582,     0.0018667,     0.0011627,     0.0004349,     0.0001775,     0.0000659,     0.0000256
     35.50,      100.0039,      76.21616,     0.0010585,     0.0018671,     0.0011630,     0.0004350,     0.0001776,     0.0000659,     0.0000256
     35.60,       99.9995,      76.24358,     0.0010589,     0.0018675,     0.0011633,     0.0004351,     0.0001776,     0.0000659,     0.0000256
     35.70,       99.9972,      76.27087,     0.0010593,     0.0018680,     0.0011636,     0.0004352,     0.0001776,     0.0000659,     0.0000256
     35.80,       99.9995,      76.29800,     0.0010597,     0.0018684,     0.0011638,     0.0004353,     0.0001777,     0.0000660,     0.0000256
     35.90,       99.9995,      76.32504,     0.0010601,     0.0018688,     0.0011641,     0.0004354,     0.0001777,     0.0000660,     0.0000256
     36.00,      100.0039,      76.35194,     0.0010604,     0.0018693,     0.0011644,     0.0004355,     0.0001778,     0.0000660,     0.0000256
     36.10,       99.9995,      76.37870,     0.0010608,     0.0018697,     0.0011646,     0.0004356,     0.0001778,     0.0000660,     0.0000256
     36.20,       99.9995,      76.40534,     0.0010612,     0.0018701,     0.0011649,     0.0004357,     0.0001778,     0.0000660,     0.0000256
     36.30,       99.9995,      76.43185,     0.0010615,     0.0018705,     0.0011652,     0.0004358,     0.0001779,     0.0000660,     0.0000256
     36.40,       99.9995,      76.45822,     0.0010619,     0.0018710,     0.0011654,     0.0004359,     0.0001779,     0.0000660,     0.0000256
     36.50,      100.0017,      76.48448,     0.0010623,     0.0018714,     0.0011657,     0.0004360,     0.0001780,     0.0000661,     0.0000256
     36.60,       99.9995,      76.51060,     0.0010626,     0.0018718,     0.0011659,     0.0004361,     0.0001780,     0.0000661,     0.0000256
     36.70,       99.9995,      76.53662,     0.0010630,     0.0018722,     0.0011662,     0.0004362,     0.0001780,     0.0000661,     0.0000256
     36.80,       99.9995,      76.56251,     0.0010634,     0.0018726,     0.0011665,     0.0004363,     0.0001781,     0.0000661,     0.0000257
     36.90,       99.9995,      76.58827,     0.0010637,     0.0018730,     0.0011667,     0.0004364,     0.0001781,     0.0000661,     0.0000257
     37.00,      100.0017,      76.61393,     0.0010641,     0.0018734,     0.0011670,     0.0004365,     0.0001782,     0.0000661,     0.0000257
     37.10,       99.9995,      76.63946,     0.0010644,     0.0018738,     0.0011672,     0.0004366,     0.0001782,     0.0000661,     0.0000257
     37.20,       99.9995,      76.66486,     0.0010648,     0.0018742,     0.0011675,     0.0004367,     0.0001782,     0.0000662,     0.0000257
     37.30,       99.9995,      76.69015,     0.0010651,     0.0018746,     0.0011677,     0.0004368,     0.0001783,     0.0000662,     0.0000257
     37.40,       99.9995,      76.71533,     0.0010655,     0.0018750,     0.0011680,     0.0004369,     0.0001783,     0.0000662,     0.0000257
     37.50,      100.0017,      76.74039,     0.0010658,     0.0018754,     0.0011682,     0.0004370,     0.0001784,     0.0000662,     0.0000257
     37.60,      100.0017,      76.76534,     0.0010662,     0.0018758,     0.0011685,     0.0004371,     0.0001784,     0.0000662,     0.0000257
     37.70,       99.9972,      76.79018,     0.0010665,     0.0018762,     0.0011687,     0.0004372,     0.0001784,     0.0000662,     0.0000257
     37.80,      100.0017,      76.81489,     0.0010669,     0.0018766,     0.0011689,     0.0004373,     0.0001785,     0.0000662,     0.0000257
     37.90,       99.9972,      76.83950,     0.0010672,     0.0018770,     0.0011692,     0.0004373,     0.0001785,     0.0000663,     0.0000257
     38.00,      100.0017,      76.86399,     0.0010675,     0.0018774,     0.0011694,     0.0004374,     0.0001785,     0.0000663,     0.0000257
     38.10,      100.0017,      76.88838,     0.0010679,     0.0018778,     0.0011697,     0.0004375,     0.0001786,     0.0000663,     0.0000257
     38.20,       99.9972,      76.91265,     0.0010682,     0.0018782,     0.0011699,     0.0004376,     0.0001786,     0.0000663,     0.0000257
     38.30,      100.0017,      76.93681,     0.0010686,     0.0018786,     0.0011702,     0.0004377,     0.0001787,     0.0000663,     0.0000257
     38.40,       99.9972,      76.96086,     0.0010689,     0.0018789,     0.0011704,     0.0004378,     0.0001787,     0.0000663,     0.0000257
     38.50,      100.0017,      76.98481,     0.0010692,     0.0018793,     0.0011706,     0.0004379,     0.0001787,     0.0000663,     0.0000257
     38.60,      100.0017,      77.00867,     0.0010696,     0.0018797,     0.0011709,     0.0004380,     0.0001788,     0.0000664,     0.0000258
     38.70,       99.9972,      77.03239,     0.0010699,     0.0018801,     0.0011711,     0.0004381,     0.0001788,     0.0000664,     0.0000258
     38.80,      100.0017,      77.05602,     0.0010702,     0.0018804,     0.0011713,     0.0004381,     0.0001788,     0.0000664,     0.0000258
     38.90,       99.9972,      77.07954,     0.0010705,     0.0018808,     0.0011716,     0.0004382,     0.0001789,     0.0000664,     0.0000258
     39.00,      100.0062,      77.10297,     0.0010709,     0.0018812,     0.0011718,     0.0004383,     0.0001789,     0.0000664,     0.0000258
     39.10,       99.9972,      77.12628,     0.0010712,     0.0018816,     0.0011720,     0.0004384,     0.0001789,     0.0000664,     0.0000258
     39.20,       99.9972,      77.14950,     0.0010715,     0.0018819,     0.0011723,     0.0004385,     0.0001790,     0.0000664,     0.0000258
     39.30,      100.0017,      77.17261,     0.0010718,     0.0018823,     0.0011725,     0.0004386,     0.0001790,     0.0000664,     0.0000258
     39.40,       99.9972,      77.19562,     0.0010721,     0.0018827,     0.0011727,     0.0004387,     0.0001790,     0.0000665,     0.0000258
     39.50,      100.0062,      77.21854,     0.0010725,     0.0018830,     0.0011729,     0.0004387,     0.0001791,     0.0000665,     0.0000258
     39.60,       99.9972,      77.24134,     0.0010728,     0.0018834,     0.0011732,     0.0004388,     0.0001791,     0.0000665,     0.0000258
     39.70,      100.0017,      77.26407,     0.0010731,     0.0018837,     0.0011734,     0.0004389,     0.0001791,     0.0000665,     0.0000258
     39.80,       99.9972,      77.28669,     0.0010734,     0.0018841,     0.0011736,     0.0004390,     0.0001792,     0.0000665,     0.0000258
     39.90,      100.0017,      77.30920,     0.0010737,     0.0018845,     0.0011738,     0.0004391,     0.0001792,     0.0000665,     0.0000258
     40.00,      100.0017,      77.33162,     0.0010740,     0.0018848,     0.0011741,     0.0004392,     0.0001792,     0.0000665,     0.0000258
     40.10,       99.9972,      77.35394,     0.0010743,     0.0018852,     0.0011743,     0.0004392,     0.0001793,     0.0000665,     0.0000258
     40.20,      100.0017,      77.37617,     0.0010747,     0.0018855,     0.0011745,     0.0004393,     0.0001793,     0.0000666,     0.0000258
     40.30,       99.9972,      77.39831,     0.0010750,     0.0018859,     0.0011747,     0.0004394,     0.0001793,     0.0000666,     0.0000258
     40.40,      100.0017,      77.42035,     0.0010753,     0.0018862,     0.0011749,     0.0004395,     0.0001794,     0.0000666,     0.0000258
     40.50,      100.0017,      77.44229,     0.0010756,     0.0018866,     0.0011751,     0.0004396,     0.0001794,     0.0000666,     0.0000258
     40.60,       99.9972,      77.46414,     0.0010759,     0.0018869,     0.0011754,     0.0004397,     0.0001794,     0.0000666,     0.0000259
     40.70,      100.0017,      77.48591,     0.0010762,     0.0018873,     0.0011756,     0.0004397,     0.0001795,     0.0000666,     0.0000259
     40.80,       99.9972,      77.50759,     0.0010765,     0.0018876,     0.0011758,     0.0004398,     0.0001795,     0.0000666,     0.0000259
     40.90,      100.0017,      77.52916,     0.0010768,     0.0018879,     0.0011760,     0.0004399,     0.0001795,     0.0000666,     0.0000259
     41.00,      100.0017,      77.55065,     0.0010771,     0.0018883,     0.0011762,     0.0004400,     0.0001796,     0.0000667,     0.0000259
     41.10,       99.9972,      77.57205,     0.0010774,     0.0018886,     0.0011764,     0.0004400,     0.0001796,     0.0000667,     0.0000259
     41.20,      100.0017,      77.59337,     0.0010777,     0.0018890,     0.0011766,     0.0004401,     0.0001796,     0.0000667,     0.0000259
     41.30,       99.9972,      77.61459,     0.0010780,     0.0018893,     0.0011768,     0.0004402,     0.0001797,     0.0000667,     0.0000259
     41.40,      100.0017,      77.63573,     0.0010783,     0.0018896,     0.0011771,     0.0004403,     0.0001797,     0.0000667,     0.0000259
     41.50,      100.0017,      77.65675,     0.0010786,     0.0018900,     0.0011773,     0.0004404,     0.0001797,     0.0000667,     0.0000259
     41.60,      100.0017,      77.67772,     0.0010788,     0.0018903,     0.0011775,     0.0004404,     0.0001798,     0.0000667,     0.0000259
     41.70,       99.9972,      77.69859,     0.0010791,     0.0018906,     0.0011777,     0.0004405,     0.0001798,     0.0000667,     0.0000259
     41.80,       99.9972,      77.71938,     0.0010794,     0.0018910,     0.0011779,     0.0004406,     0.0001798,     0.0000668,     0.0000259
